,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
323,2015-16,201563,Michael Beasley,1610612745,HOU,20,363.0,669,24.6
324,2015-16,203487,Michael Carter-Williams,1610612749,MIL,54,1649.0,3876,322.7
325,2015-16,203077,Michael Kidd-Gilchrist,1610612766,CHA,7,205.0,214,9.1
326,2015-16,201144,Mike Conley,1610612763,MEM,56,1760.0,4487,392.3
327,2015-16,2399,Mike Dunleavy,1610612741,CHI,31,703.0,937,28.5
328,2015-16,2034,Mike Miller,1610612743,DEN,47,373.0,614,18.5
329,2015-16,203488,Mike Muscala,1610612737,ATL,60,565.0,1040,22.5
330,2015-16,203118,Mike Scott,1610612737,ATL,75,1146.0,1813,44.5
331,2015-16,203101,Miles Plumlee,1610612749,MIL,61,870.0,1165,31.7
332,2015-16,203141,Mirza Teletovic,1610612756,PHX,79,1685.0,3404,90.6
333,2015-16,203956,Mitch McGary,1610612760,OKC,20,72.0,130,3.8
334,2015-16,2590,Mo Williams,1610612739,CLE,41,748.0,1734,151.2
335,2015-16,101145,Monta Ellis,1610612754,IND,81,2734.0,5357,359.5
